urn:cts:phoros:stele1.year2:.2.3,urn:cite:phoros:stones.atl6
urn:cts:phoros:stele1.year2:.3.2,urn:cite:phoros:stones.atl6
urn:cts:phoros:stele1.year2:.3.3,urn:cite:phoros:stones.atl6
urn:cts:phoros:stele1.year2:.4.15,urn:cite:phoros:stones.atl9
urn:cts:phoros:stele1.year2:.4.16,urn:cite:phoros:stones.atl9
urn:cts:phoros:stele1.year2:.4.17,urn:cite:phoros:stones.atl9
urn:cts:phoros:stele1.year2:.4.18,urn:cite:phoros:stones.atl9
urn:cts:phoros:stele1.year2:.5.10,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.5.11,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.5.12,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.5.13,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.5.15,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.5.16,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.5.17,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.5.9,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.6.10,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.6.11,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.6.12,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.6.13,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.6.14,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.6.15,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.6.16,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.6.17,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.6.18,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.6.8,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.6.9,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.7.13,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.7.14,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.7.15,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.7.16,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.7.17,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:.7.18,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:front.front.1,urn:cite:phoros:stones.atl6
urn:cts:phoros:stele1.year2:right.10.10,urn:cite:phoros:stones.atl11
urn:cts:phoros:stele1.year2:right.10.11,urn:cite:phoros:stones.atl11
urn:cts:phoros:stele1.year2:right.10.2,urn:cite:phoros:stones.atl11
urn:cts:phoros:stele1.year2:right.10.3,urn:cite:phoros:stones.atl11
urn:cts:phoros:stele1.year2:right.10.4,urn:cite:phoros:stones.atl11
urn:cts:phoros:stele1.year2:right.10.5,urn:cite:phoros:stones.atl11
urn:cts:phoros:stele1.year2:right.10.6,urn:cite:phoros:stones.atl11
urn:cts:phoros:stele1.year2:right.10.7,urn:cite:phoros:stones.atl11
urn:cts:phoros:stele1.year2:right.10.8,urn:cite:phoros:stones.atl11
urn:cts:phoros:stele1.year2:right.10.9,urn:cite:phoros:stones.atl11
urn:cts:phoros:stele1.year2:right.8.13,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:right.8.14,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:right.8.15,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:right.8.16,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:right.8.17,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:right.8.18,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year2:right.9.10,urn:cite:phoros:stones.atl11
urn:cts:phoros:stele1.year2:right.9.2,urn:cite:phoros:stones.atl11
urn:cts:phoros:stele1.year2:right.9.3,urn:cite:phoros:stones.atl11
urn:cts:phoros:stele1.year2:right.9.4,urn:cite:phoros:stones.atl11
urn:cts:phoros:stele1.year2:right.9.5,urn:cite:phoros:stones.atl11
urn:cts:phoros:stele1.year2:right.9.6,urn:cite:phoros:stones.atl11
urn:cts:phoros:stele1.year2:right.9.7,urn:cite:phoros:stones.atl11
urn:cts:phoros:stele1.year2:right.9.8,urn:cite:phoros:stones.atl11
urn:cts:phoros:stele1.year2:right.9.9,urn:cite:phoros:stones.atl11
urn:cts:phoros:stele1.year3:front.1.10,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.1.11,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.1.12,urn:cite:phoros:stones.atl8
